# element_index,element_tag - element_index is the column position in solid_strain.txt / solid_stress.txt / solid_*.txt
1483,6460
1484,6461
1485,6462
1486,6463
1487,6464
1488,6465
1489,6466
1490,6467
1491,6468
1492,6469
1493,6470
1494,6471
1495,6472
1496,6473
1497,6474
1498,6475
1499,6476
1500,6477
1501,6478
1502,6479
1503,6480
1504,6481
1505,6482
1506,6483
1507,6484
1508,6485
1509,6486
1510,6487
1511,6488
1512,6489
1513,6490
1514,6491
1515,6492
1516,6493
1517,6494
1518,6495
1519,6496
1520,6497
1521,6498
1522,6499
1523,6500
1524,6501
1525,6502
1526,6503
1527,6504
1528,6505
1529,6506
1530,6507
1531,6508
1532,6509
1533,6510
1534,6511
1535,6512
1536,6513
1537,6514
1538,6515
1539,6516
1540,6517
1541,6518
1542,6519
1543,6520
1544,6521
1545,6522
1546,6523
1547,6524
1548,6525
1549,6526
1550,6527
1551,6528
1552,6529
1553,6530
1554,6531
1555,6532
1556,6533
1557,6534
1558,6535
1559,6536
1560,6537
1561,6538
1562,6539
1563,6540
1564,6541
1565,6542
1566,6543
1567,6544
1568,6545
1569,6546
1570,6547
1571,6548
1572,6549
1573,6550
1574,6551
1575,6552
1576,6553
1577,6554
1578,6555
1579,6556
1580,6557
1581,6558
1582,6559
1583,6560
1584,6561
1585,6562
1586,6563
1587,6564
1588,6565
1589,6566
1590,6567
1591,6568
1592,6569
1593,6570
1594,6571
1595,6572
1596,6573
1597,6574
1598,6575
1599,6576
1600,6577
1601,6578
1602,6579
1603,6580
1604,6581
1605,6582
1606,6583
1607,6584
1608,6585
1609,6586
1610,6587
1611,6588
1612,6589
1613,6590
1614,6591
1615,6592
1616,6593
1617,6594
1618,6595
1619,6596
1620,6597
1621,6598
1622,6599
1623,6600
1624,6601
1625,6602
1626,6603
1627,6604
1628,6605
1629,6606
1630,6607
1631,6608
1632,6609
1633,6610
1634,6611
1635,6612
1636,6613
1637,6614
1638,6615
1639,6616
1640,6617
1641,6618
1642,6619
1643,6620
1644,6621
1645,6622
1646,6623
1647,6624
1648,6625
1649,6626
1650,6627
1651,6628
1652,6629
1653,6630
1654,6631
1655,6632
1656,6633
1657,6634
1658,6635
1659,6636
1660,6637
1661,6638
1662,6639
1663,6640
1664,6641
1665,6642
1666,6643
1667,6644
1668,6645
1669,6646
1670,6647
1671,6648
1672,6649
1673,6650
1674,6651
1675,6652
1676,6653
1677,6654
1678,6655
1679,6656
1680,6657
1681,6658
1682,6659
1683,6660
1684,6661
1685,6662
1686,6663
1687,6664
1688,6665
1689,6666
1690,6667
1691,6668
1692,6669
1693,6670
1694,6671
1695,6672
1696,6673
1697,6674
1698,6675
1699,6676
1700,6677
1701,6678
1702,6679
1703,6680
1704,6681
1705,6682
1706,6683
1707,6684
1708,6685
1709,6686
1710,6687
1711,6688
1712,6689
1713,6690
1714,6691
1715,6692
1716,6693
1717,6694
1718,6695
1719,6696
1720,6697
1721,6698
1722,6699
1723,6700
1724,6701
1725,6702
1726,6703
1727,6704
1728,6705
1729,6706
1730,6707
1731,6708
1732,6709
1733,6710
1734,6711
1735,6712
1736,6713
1737,6714
1738,6715
1739,6716
1740,6717
1741,6718
1742,6719
1743,6720
1744,6721
1745,6722
1746,6723
1747,6724
1748,6725
1749,6726
1750,6727
1751,6728
1752,6729
1753,6730
1754,6731
1755,6732
1756,6733
1757,6734
1758,6735
1759,6736
1760,6737
1761,6738
1762,6739
1763,6740
1764,6741
1765,6742
1766,6743
1767,6744
1768,6745
1769,6746
1770,6747
1771,6748
1772,6749
1773,6750
1774,6751
1775,6752
1776,6753
1777,6754
1778,6755
1779,6756
1780,6757
1781,6758
1782,6759
1783,6760
1784,6761
1785,6762
1786,6763
1787,6764
1788,6765
1789,6766
1790,6767
1791,6768
1792,6769
1793,6770
1794,6771
1795,6772
1796,6773
1797,6774
1798,6775
1799,6776
1800,6777
1801,6778
1802,6779
1803,6780
1804,6781
1805,6782
1806,6783
1807,6784
1808,6785
1809,6786
1810,6787
1811,6788
1812,6789
1813,6790
1814,6791
1815,6792
1816,6793
1817,6794
1818,6795
1819,6796
1820,6797
1821,6798
1822,6799
1823,6800
1824,6801
1825,6802
1826,6803
1827,6804
1828,6805
1829,6806
1830,6807
1831,6808
1832,6809
1833,6810
1834,6811
1835,6812
1836,6813
1837,6814
1838,6815
1839,6816
1840,6817
1841,6818
1842,6819
1843,6820
1844,6821
1845,6822
1846,6823
1847,6824
1848,6825
1849,6826
1850,6827
1851,6828
1852,6829
1853,6830
1854,6831
1855,6832
1856,6833
1857,6834
1858,6835
1859,6836
1860,6837
1861,6838
1862,6839
1863,6840
1864,6841
1865,6842
1866,6843
1867,6844
1868,6845
1869,6846
1870,6847
1871,6848
1872,6849
1873,6850
1874,6851
1875,6852
1876,6853
1877,6854
1878,6855
1879,6856
1880,6857
1881,6858
1882,6859
1883,6860
1884,6861
1885,6862
1886,6863
1887,6864
1888,6865
1889,6866
1890,6867
1891,6868
1892,6869
1893,6870
1894,6871
1895,6872
1896,6873
1897,6874
1898,6875
1899,6876
1900,6877
1901,6878
1902,6879
1903,6880
1904,6881
1905,6882
1906,6883
1907,6884
1908,6885
1909,6886
1910,6887
1911,6888
1912,6889
1913,6890
1914,6891
1915,6892
1916,6893
1917,6894
1918,6895
1919,6896
1920,6897
1921,6898
1922,6899
1923,6900
1924,6901
1925,6902
1926,6903
1927,6904
1928,6905
1929,6906
1930,6907
1931,6908
1932,6909
1933,6910
1934,6911
1935,6912
1936,6913
1937,6914
1938,6915
1939,6916
1940,6917
1941,6918
1942,6919
1943,6920
1944,6921
1945,6922
1946,6923
1947,6924
1948,6925
1949,6926
1950,6927
1951,6928
1952,6929
1953,6930
1954,6931
1955,6932
1956,6933
1957,6934
1958,6935
1959,6936
1960,6937
1961,6938
1962,6939
1963,6940
1964,6941
1965,6942
1966,6943
1967,6944
1968,6945
1969,6946
1970,6947
1971,6948
1972,6949
1973,6950
1974,6951
1975,6952
1976,6953
1977,6954
1978,6955
1979,6956
1980,6957
1981,6958
1982,6959
1983,6960
1984,6961
1985,6962
1986,6963
1987,6964
1988,6965
1989,6966
1990,6967
1991,6968
1992,6969
1993,6970
1994,6971
1995,6972
1996,6973
1997,6974
1998,6975
1999,6976
2000,6977
2001,6978
2002,6979
2003,6980
2004,6981
2005,6982
2006,6983
2007,6984
2008,6985
2009,6986
2010,6987
2011,6988
2012,6989
2013,6990
2014,6991
2015,6992
2016,6993
2017,6994
2018,6995
2019,6996
2020,6997
2021,6998
2022,6999
2023,7000
2024,7001
2025,7002
2026,7003
2027,7004
2028,7005
2029,7006
2030,7007
2031,7008
2032,7009
2033,7010
2034,7011
2035,7012
2036,7013
2037,7014
2038,7015
2039,7016
2040,7017
2041,7018
